id_venta,id_cliente,monto
2487,14944,167.92
2488,116653,2533.95
2489,79071,3114.46
2490,64893,4477.2
2491,77488,5039.15
2492,10919,822.22
2493,109128,162.12
2494,13705,2867.69
2495,36080,1331.06
2496,85844,1013.11
2497,111142,4096.52
2498,113280,1687.38
2499,1175,4558.49
2500,60053,3533.98
2501,54287,1498.86
2502,45495,4647.16
2503,13480,290.86
2504,102088,629.36
2505,98295,1371.27
2506,64534,1462.01
2507,68023,5025.72
2508,61846,3207.33
2509,52779,1019.33
2510,91694,1776.49
2511,4021,500.12
2512,16428,2078.99
2513,13110,851.89
2514,45897,2132.87
2515,102667,3981.37
2516,76302,4271.29
2517,119676,2704.91
2518,61636,2936.1
2519,91771,4298.02
2520,1447,4654.6
2521,75358,3784.45
2522,19546,3041.57
2523,73553,2879.81
2524,59503,933.02
2525,66035,516.55
2526,36986,1532.1
2527,29528,4619.15
2528,112501,3321.02
2529,40252,948.56
2530,16932,2138.35
2531,16639,118.05
2532,50689,3498.88
2533,3266,3599.59
2534,104642,1056.17
2535,46042,3939.57
2536,78953,4182.98
2537,89794,2214.38
2538,53649,1223.43
2539,101317,3631.78
2540,66214,3715.73
2541,65247,4501.4
2542,106483,1120.97
2543,29309,4335.4
2544,52789,91.4
2545,47820,4657.9
2546,26069,285.16
2547,9374,2413.32
2548,70750,2665.7
2549,109430,1493.47
2550,35022,4553.14
2551,74791,4112.68
2552,7680,2455.87
2553,7043,4576.98
2554,997,2283.85
2555,66193,4502.71
2556,83062,300.56
2557,10848,2130.5
2558,39913,4043.52
2559,50591,1811.54
2560,26344,3808.12
2561,118560,3754.48
2562,18580,1570.58
2563,59996,1391.81
2564,111237,297.32
2565,37955,1718.92
2566,11561,84.26
2567,51003,4553.21
2568,17873,4619.92
2569,96357,2283.64
2570,17247,1010.15
2571,86079,4483.64
2572,103846,2841.19
2573,31415,3509.6
2574,86219,3077.58
2575,38642,3782.2
2576,20186,3116.56
2577,67175,2455.54
2578,13207,4763.69
2579,4185,4225.15
2580,87656,3861.2
2581,15707,832.17
2582,108762,2250.8
2583,67782,4484.23
2584,69268,4855.06
2585,46300,193.24
2586,84172,4528.53
2587,17912,741.81
2588,75097,295.24
2589,52386,4203.4
2590,70978,1601.98
2591,77275,2469.81
2592,107115,1749.55
2593,4308,4252.96
2594,116498,2402.4
2595,63974,478.13
2596,21070,2988.34
2597,81899,602.28
2598,69125,3697.31
2599,87453,3081.54
2600,24921,3460.8
2601,3866,4294.75
2602,49635,3925.44
2603,856,2624.79
2604,26622,4283.87
2605,119016,2691.37
2606,53793,384.48
2607,12864,4584.71
2608,56428,53.5
2609,68974,380.09
2610,4619,3544.25
2611,87458,1503.4
2612,58719,2292.84
2613,79492,3802.35
2614,115794,3549.64
2615,5381,1393.71
2616,40987,4944.42
2617,115858,4604.31
2618,77458,3524.08
2619,17315,1607.12
2620,14570,2143.03
2621,6010,2000.94
2622,116675,1934.54
2623,47401,4534.41
2624,35757,333.31
2625,80416,2813.52
2626,81,190.39
2627,65535,2211.47
2628,82911,3643.42
2629,74858,4106.14
2630,108011,4342.9
2631,60993,2024.48
2632,78736,4767.43
2633,17190,293.04
2634,102252,2513.72
2635,48598,246.19
2636,35113,1638.27
2637,36626,2448.94
2638,119811,1882.51
2639,35762,2110.03
2640,93403,4359.43
2641,23861,1172.93
2642,23688,1821.78
2643,22224,2989.15
2644,76941,3096.23
2645,93176,4790.97
2646,50509,2481.12
2647,23443,3967.8
2648,7775,2648.94
2649,70985,4722.56
2650,70491,4230.25
2651,56769,1469.61
2652,69577,3041.4
2653,79813,2244.52
2654,845,2829.32
2655,21848,610.26
2656,57200,110.87
2657,71801,1569.75
2658,15925,1041.55
2659,42934,830.91
2660,42855,3759.43
2661,8944,1816.05
2662,81314,849.94
2663,71563,4534.95
2664,1280,837.91
2665,54405,3126.66
2666,90198,5035.09
2667,50847,2817.07
2668,9665,3791.39
2669,33061,4829.07
2670,34033,4442.32
2671,77399,2346.6
2672,112645,641.41
2673,106895,3054.26
2674,75128,522.27
2675,70295,569.89
2676,6065,1994.08
2677,52161,4050.3
2678,76513,1123.97
2679,60173,4358.76
2680,10448,437.07
2681,109503,4705.0
2682,103909,1975.28
2683,33047,4094.04
2684,91146,835.43
2685,22553,1912.64
2686,51245,889.84
2687,40151,4054.38
2688,1502,4929.73
2689,80833,2664.68
2690,75297,3023.58
2691,27607,3674.47
2692,105500,1813.87
2693,86695,1851.74
2694,53709,5013.37
2695,28525,1764.18
2696,97882,3563.18
2697,77006,3940.48
2698,9625,3302.56
2699,96461,2232.87
2700,661,3296.38
2701,31002,3184.22
2702,3410,4397.76
2703,115838,3561.84
2704,33611,3540.61
2705,68882,4095.3
2706,88539,3916.09
2707,57604,4762.47
2708,92715,2831.36
2709,68692,90.36
2710,12265,4614.97
2711,44277,4825.39
2712,108304,706.68
2713,45139,832.46
2714,109473,4180.99
2715,86408,981.58
2716,69465,833.9
2717,87757,412.25
2718,39154,2763.04
2719,111729,234.38
2720,17222,2141.04
2721,96828,3980.27
2722,108921,3381.95
2723,54066,1899.48
2724,70121,2136.2
2725,68534,1558.92
2726,107855,3842.6
2727,100736,1160.68
2728,51354,4715.78
2729,75836,4539.29
2730,50505,1980.03
2731,56754,2336.15
2732,26423,4215.85
2733,62055,4792.63
2734,78482,2347.62
2735,7453,2424.06
2736,40399,516.29
2737,19842,1383.61
2738,82419,701.85
2739,18773,1422.51
2740,56124,4838.45
2741,100407,3537.48
2742,82614,3145.82
2743,67219,4313.8
2744,105089,2630.16
2745,86392,2679.54
2746,97507,4050.92
2747,61328,684.04
2748,37645,3896.33
2749,36334,4858.95
2750,8078,4722.37
2751,66277,1794.28
2752,62096,1048.83
2753,118747,840.05
2754,2238,4498.64
2755,40373,4704.85
2756,22905,244.73
2757,55645,1063.52
2758,7446,3132.06
2759,110410,3866.77
2760,91413,448.75
2761,83084,2625.17
2762,83853,3351.95
2763,32482,548.14
2764,47840,1820.6
2765,61460,4903.81
2766,42341,280.07
2767,63377,4462.75
2768,22656,5037.9
2769,10281,4175.78
2770,116658,2400.92
2771,52791,4443.8
2772,101422,346.94
2773,66742,3313.1
2774,6954,2253.61
2775,108513,3269.42
2776,12693,3516.77
2777,100635,3928.96
2778,87549,3480.17
2779,38770,3821.58
2780,102016,1462.62
2781,57844,458.75
2782,27938,2519.2
2783,80905,2881.0
2784,43160,2203.76
2785,100815,2726.95
2786,59037,2668.43
2787,119553,4738.4
2788,36545,2104.51
2789,77923,4527.31
2790,94459,1517.49
2791,94961,1983.1
2792,80586,400.2
2793,103161,2852.41
2794,106225,3800.44
2795,75492,850.97
2796,32316,810.25
2797,110252,4755.44
2798,107890,3041.29
2799,113725,3468.44
2800,72680,910.37
2801,9850,4744.24
2802,8883,2651.14
2803,116736,2572.05
2804,81852,1649.94
2805,110417,3494.74
2806,6343,4624.42
2807,86172,2592.39
2808,19441,3065.67
2809,65285,801.22
2810,5821,3377.58
2811,103868,1073.3
2812,32241,4347.94
2813,54518,4079.78
2814,105592,4220.66
2815,27714,3404.38
2816,89216,3747.16
2817,102394,1921.95
2818,70861,4238.28
2819,37169,3676.47
2820,19939,516.34
2821,19142,611.18
2822,60862,3868.87
2823,117437,645.43
2824,37132,1718.34
2825,82711,2770.75
2826,15634,1303.93
2827,10998,3082.47
2828,84615,4394.36
2829,56807,3957.37
2830,18912,3312.69
2831,71585,2338.33
2832,11650,3302.88
2833,110480,2539.77
2834,109762,2574.97
2835,9498,3853.92
2836,49110,405.57
2837,67545,2720.43
2838,91446,4956.55
2839,73903,2303.9
2840,107639,3986.5
2841,11297,348.11
2842,47653,2526.57
2843,79981,1005.16
2844,80180,2468.62
2845,11737,1006.63
2846,49465,4637.01
2847,39275,55.05
2848,76460,4098.46
2849,41173,1027.83
2850,12508,3025.99
2851,107082,4960.23
2852,6463,4484.37
2853,97544,4245.65
2854,59088,4762.76
2855,28205,2633.72
2856,95120,3163.06
2857,31662,495.32
2858,4813,221.13
2859,7450,634.11
2860,21460,1676.11
2861,39398,2229.43
2862,16242,1441.58
2863,17134,4350.93
2864,106395,4084.74
2865,45225,1409.1
2866,378,174.43
2867,53678,3128.8
2868,72458,787.44
2869,74002,3777.8
2870,39628,4462.72
2871,24795,4083.73
2872,39133,4788.16
2873,49975,803.0
2874,82912,4616.78
2875,101289,4990.96
2876,42107,2400.25
2877,56887,263.26
2878,24326,3111.08
2879,24402,4587.26
2880,90052,1940.92
2881,29208,1679.77
2882,49456,527.97
2883,38326,580.68
2884,54439,330.98
2885,4663,4419.62
2886,111520,1845.81
2887,38849,4285.0
2888,56274,392.87
2889,48563,1957.42
2890,115392,5026.77
2891,59519,2471.79
2892,119227,3939.1
2893,97745,3018.87
2894,58458,1129.73
2895,38791,4924.8
2896,46965,3647.9
2897,89612,4955.39
2898,91655,3107.95
2899,86156,597.69
2900,53412,3393.71
2901,64251,3082.54
2902,101046,739.65
2903,87189,985.38
2904,15403,3258.04
2905,95040,4693.29
2906,26355,1968.15
2907,115074,3048.66
2908,57510,2822.53
2909,115917,5029.4
2910,21817,3340.69
2911,41054,3677.76
2912,103512,2560.48
2913,60163,2522.97
2914,77090,1082.93
2915,22040,1538.67
2916,115067,2468.9
2917,105392,3981.57
2918,62163,3937.41
2919,105642,1171.95
2920,88820,3177.72
2921,78122,2957.11
2922,106488,1373.17
2923,51579,131.44
2924,112801,574.16
2925,81459,4783.41
2926,7872,1527.48
2927,41549,2402.56
2928,36002,3982.74
2929,64047,4207.2
2930,57462,280.15
2931,118564,1451.54
2932,7651,1631.69
2933,67269,4178.96
2934,55600,1341.1
2935,100102,1252.85
2936,1647,4866.01
2937,76358,3021.98
2938,101311,320.7
2939,80628,3249.68
2940,70264,1112.79
2941,27980,3199.68
2942,3210,2271.29
2943,3031,664.2
2944,31659,2371.13
2945,2785,4049.01
2946,57318,4133.9
2947,61662,3588.75
2948,61340,2833.47
2949,20252,788.57
2950,95401,2337.74
2951,64599,1414.7
2952,64676,742.66
2953,22231,1069.57
2954,113305,1692.71
2955,87891,3071.38
2956,97616,531.11
2957,3605,2188.97
2958,25925,2508.14
2959,116874,2300.16
2960,115885,3959.91
2961,54576,1468.32
2962,117557,4276.37
2963,20399,616.12
2964,83625,4661.41
2965,8871,3907.38
2966,30362,1110.19
2967,89390,691.58
2968,67690,1204.13
2969,35987,2807.95
2970,42545,2608.18
2971,66520,4468.65
2972,56946,1364.91
2973,87946,4749.29
2974,10566,3316.83
2975,88741,3620.94
2976,118974,1325.9
2977,51671,2516.29
2978,110127,281.02
2979,19102,3392.49
2980,58991,2106.41
2981,89030,691.47
2982,58740,790.83
2983,18874,368.78
2984,54798,3848.89
2985,23145,1050.07
2986,66297,1032.67
2987,65112,1244.44
2988,42110,3122.72
2989,29710,4122.89
2990,32525,392.23
2991,119670,877.18
2992,116041,1113.22
2993,60678,3465.59
2994,85329,2803.79
2995,28205,4198.93
2996,116534,3733.46
2997,91447,2745.62
2998,30819,4221.8
2999,24286,5012.2
3000,109557,2628.23
3001,3817,4106.24
3002,115352,1759.28
3003,81990,898.81
3004,106531,2115.79
3005,49701,2454.44
3006,88732,4969.5
3007,40481,1817.82
3008,89012,1209.7
3009,7058,2444.52
3010,74389,2094.98
3011,61977,4996.46
3012,84948,4094.98
3013,65407,3867.84
3014,14611,1729.44
3015,66863,4644.73
3016,9465,1746.56
3017,3813,2984.2
3018,4525,4563.54
3019,64959,877.09
3020,98834,2481.08
3021,108389,2671.45
3022,14667,2371.13
3023,1722,2184.77
3024,23839,4319.16
3025,63020,1920.73
3026,106479,1394.34
3027,17137,3687.62
3028,52527,4311.63
3029,73262,4706.85
3030,10963,4559.91
3031,104515,4510.36
3032,104495,1742.41
3033,24906,3181.17
3034,101721,1042.59
3035,22335,2742.55
3036,96265,2485.41
3037,106352,2123.9
3038,83201,2097.15
3039,119484,2968.81
3040,58836,1644.88
3041,114612,3463.04
3042,70152,488.78
3043,15538,2739.43
3044,17331,2662.58
3045,35594,1445.19
3046,29109,583.8
3047,76418,3620.89
3048,110868,1564.87
3049,110851,3269.9
3050,49391,4396.39
3051,78513,518.22
3052,96678,91.45
3053,64961,3081.28
3054,24340,696.86
3055,79745,3436.94
3056,69674,2233.72
3057,83348,2834.72
3058,33096,3578.04
3059,117263,4198.19
3060,51215,133.72
3061,65131,645.7
3062,112700,3270.82
3063,40467,1208.27
3064,91352,461.78
3065,6621,4571.3
3066,18780,2552.12
3067,27487,462.37
3068,5758,871.87
3069,56646,2218.78
3070,25786,115.76
3071,119339,1568.73
3072,114928,4139.21
3073,19265,192.45
3074,91057,266.34
3075,44549,1720.75
3076,113845,1752.03
3077,72660,4364.5
3078,30378,3766.22
3079,88399,3126.76
3080,8125,1858.76
3081,95328,187.79
3082,83339,4933.29
3083,33007,4871.75
3084,9875,1539.22
3085,77848,1693.09
3086,96730,2246.76
3087,116964,1100.8
3088,45019,1334.69
3089,46031,1298.01
3090,2192,3571.37
3091,74096,1181.39
3092,11435,4860.76
3093,55626,245.57
3094,3278,2244.51
3095,60152,1447.38
3096,46433,2679.77
3097,53858,4111.7
3098,52058,2837.17
3099,110624,4815.35
3100,27470,2733.44
3101,82393,810.06
3102,111040,4859.18
3103,11284,882.68
3104,87276,2833.79
3105,46695,2484.21
3106,56074,947.96
3107,55620,958.53
3108,105614,3085.12
3109,55145,2159.97
3110,7780,507.8
3111,2783,5011.17
3112,98311,419.07
3113,402,994.5
3114,99075,1711.56
3115,26737,1403.27
3116,75885,2506.37
3117,66533,2693.53
3118,32786,558.05
3119,100043,4536.72
3120,81954,3177.37
3121,16206,2474.99
3122,98162,1798.18
3123,61026,2191.76
3124,100838,2206.45
3125,21958,2644.7
3126,56304,3942.11
3127,98126,4344.42
3128,10633,2446.67
3129,13742,2271.57
3130,1000,2077.19
3131,77418,4424.87
3132,44270,1288.8
3133,113559,3661.94
3134,75598,496.18
3135,4278,955.86
3136,86437,1557.9
3137,104947,2839.92
3138,33746,4098.61
3139,53744,4521.25
3140,51640,3944.17
3141,43660,3820.25
3142,115686,5025.32
3143,75308,556.77
3144,107592,4222.44
3145,33894,1760.11
3146,77349,2164.72
3147,52691,228.8
3148,83133,3849.41
3149,118788,389.01
3150,20730,1612.6
3151,71273,476.06
3152,59480,1352.78
3153,3868,4151.94
3154,20397,2579.03
3155,50444,638.76
3156,16316,4725.22
3157,95641,2759.33
3158,20591,1024.93
3159,109003,2982.38
3160,64447,192.47
3161,5958,3966.84
3162,103093,258.64
3163,31145,637.31
3164,46324,4460.87
3165,112472,2050.61
3166,70046,4128.53
3167,45991,2469.9
3168,18319,4396.63
3169,87095,4301.23
3170,108302,2001.7
3171,74694,2883.19
3172,111117,2492.76
3173,72539,2684.22
3174,90411,3920.7
3175,31338,4999.05
3176,31410,277.68
3177,119674,2351.8
3178,37818,1042.02
3179,102771,4486.13
3180,69932,2925.29
3181,3497,3080.79
3182,54610,341.0
3183,45077,3311.56
3184,30863,1164.37
3185,113525,2518.39
3186,41256,1809.16
3187,23532,2614.05
3188,38402,2807.33
3189,94696,892.56
3190,109931,4842.92
3191,49137,2785.85
3192,6023,723.03
3193,117221,3034.11
3194,26410,3385.3
3195,30857,1573.56
3196,74296,380.03
3197,69074,4286.7
3198,44160,3097.84
3199,102014,4057.03
3200,5597,4758.37
3201,17769,3970.17
3202,55058,2649.25
3203,93903,904.44
3204,7877,4085.02
3205,107285,1110.34
3206,4682,1926.77
3207,80781,4842.11
3208,60032,5016.31
3209,68052,3283.01
3210,16874,4264.7
3211,81892,2044.83
3212,98899,4860.06
3213,93886,982.17
3214,73568,1396.73
3215,49527,4794.29
3216,26871,1562.45
3217,40890,402.8
3218,2560,3222.42
3219,66641,166.82
3220,17457,1964.2
3221,86966,1386.42
3222,117403,4370.28
3223,81760,2374.59
3224,43076,2162.34
3225,111335,704.55
3226,48420,1672.52
3227,59726,4270.24
3228,81642,4977.79
3229,71989,1931.93
3230,9819,1302.09
3231,113295,2860.26
3232,26982,2958.39
3233,97114,4463.93
3234,19429,2758.59
3235,56092,3170.49
3236,87350,3220.21
3237,1383,2109.12
3238,114789,2946.33
3239,93426,91.09
3240,88228,613.47
3241,105375,1961.41
3242,106158,2718.39
3243,111840,275.6
3244,65577,2272.23
3245,106068,2418.68
3246,55496,3065.77
3247,89219,1607.03
3248,41374,71.5
3249,59813,1183.19
3250,119329,2297.01
3251,71212,3554.89
3252,74854,3255.61
3253,19535,663.02
3254,117274,5045.38
3255,54849,4788.79
3256,83575,2436.9
3257,112468,279.98
3258,8195,2786.15
3259,82769,1197.37
3260,45727,4697.25
3261,15846,2213.75
3262,69487,1874.74
3263,70672,3552.2
3264,102672,3517.19
3265,15991,870.58
3266,80119,921.44
3267,90130,4081.32
3268,51873,475.22
3269,109512,3690.47
3270,28633,3980.35
3271,112799,2438.85
3272,56684,4440.61
3273,94743,1776.71
3274,42398,1575.54
3275,118963,3932.08
3276,82128,1253.64
3277,104349,4924.79
3278,84339,2539.7
3279,107194,2881.39
3280,46549,1961.03
3281,98963,3851.94
3282,51860,2703.51
3283,84783,1553.07
3284,54484,2758.81
3285,26330,4923.85
3286,108498,815.18
3287,80732,2762.4
3288,117409,4139.79
3289,82631,1223.17
3290,30303,358.83
3291,36441,91.74
3292,7360,4217.51
3293,104045,2129.58
3294,5185,575.76
3295,71605,972.88
3296,53710,1569.57
3297,33826,4042.58
3298,1428,2470.43
3299,76306,1408.22
3300,92964,3107.56
3301,46950,2067.96
3302,61848,4303.88
3303,33349,2620.06
3304,22383,236.74
3305,51207,3244.21
3306,115281,4621.58
3307,3726,1482.93
3308,52981,966.26
3309,5821,4491.64
3310,79027,1095.36
3311,113158,4871.6
3312,31322,321.38
3313,31971,3942.42
3314,24149,4531.71
3315,25657,4273.69
3316,98224,4951.84
3317,107926,306.76
3318,41614,965.19
3319,42595,200.8
3320,103379,1221.8
3321,115592,61.49
3322,119928,3404.17
3323,116243,2967.81
3324,71383,3731.19
3325,77668,2811.01
3326,98599,4851.07
3327,99253,3442.99
3328,18727,1976.66
3329,61850,3101.53
3330,13431,1617.43
3331,39830,596.18
3332,19663,1834.35
3333,57499,4730.5
3334,18068,1408.78
3335,20595,4038.05
3336,56392,1272.24
3337,4123,3518.27
3338,88443,4261.98
3339,27602,2505.89
3340,93184,1174.53
3341,101313,4170.69
3342,93380,4295.1
3343,73434,4060.97
3344,88293,432.96
3345,87985,1384.88
3346,13138,4998.89
3347,17400,4136.33
3348,43058,2767.94
3349,89052,1775.55
3350,90983,4769.76
3351,87693,3381.19
3352,35909,1225.91
3353,8536,587.83
3354,100612,4877.45
3355,20956,4001.53
3356,31966,1461.06
3357,28242,1464.12
3358,91282,2128.02
3359,113313,4024.88
3360,105903,562.69
3361,42045,978.33
3362,112191,141.5
3363,48393,2918.18
3364,63363,1163.08
3365,94025,5015.7
3366,52334,863.44
3367,44700,4423.96
3368,118240,1948.4
3369,108010,4350.82
3370,38326,2266.43
3371,21908,3128.53
3372,64741,2438.47
3373,85615,1819.08
3374,96395,2234.51
3375,66392,1541.62
3376,2241,3960.73
3377,93693,4537.5
3378,41437,272.28
3379,13490,1110.78
3380,69492,4153.73
3381,41521,3626.83
3382,114025,1777.08
3383,57436,4098.45
3384,60681,2904.28
3385,90091,1505.15
3386,107286,2630.07
3387,33687,2529.53
3388,108378,1711.07
3389,26039,3165.66
3390,95728,3306.09
3391,39949,3432.47
3392,14449,1491.49
3393,19018,3479.08
3394,62867,3402.9
3395,21085,3466.45
3396,114012,2828.25
3397,79181,2913.29
3398,61013,2646.01
3399,42266,4147.11
3400,86059,3703.69
3401,23960,4053.45
3402,118575,4638.48
3403,108339,3953.39
3404,58143,4440.33
3405,66084,2235.97
3406,30184,1247.9
3407,18689,4286.21
3408,44106,2110.13
3409,81002,2487.81
3410,71226,4730.24
3411,328,1434.87
3412,45772,4669.73
3413,37024,4888.35
3414,75125,4557.73
3415,48448,3824.15
3416,99833,3547.44
3417,81698,4639.52
3418,49422,1490.9
3419,44937,2796.16
3420,38596,983.99
3421,61218,1264.25
3422,18219,3269.74
3423,905,2382.21
3424,34673,4803.43
3425,59661,3981.4
3426,3918,1307.29
3427,13573,446.31
3428,111369,766.04
3429,35451,4606.43
3430,53373,2672.57
3431,53127,1156.83
3432,81606,3791.33
3433,7698,842.82
3434,100433,2555.29
3435,90282,3877.41
3436,52001,2185.81
3437,12137,3426.13
3438,104053,2576.18
3439,110433,3656.6
3440,17349,4450.05
3441,29236,1472.04
3442,63278,2706.97
3443,105790,1022.12
3444,70077,2674.4
3445,93400,4513.08
3446,24506,3218.22
3447,1767,3076.31
3448,14601,1379.14
3449,41861,2620.99
3450,115427,2142.91
3451,10383,843.46
3452,5718,2795.37
3453,80758,4462.38
3454,56514,1127.17
3455,92063,3783.45
3456,85384,1575.99
3457,96018,1080.79
3458,95409,2392.2
3459,17869,816.98
3460,65172,702.47
3461,85921,1322.99
3462,25430,2581.51
3463,30017,550.09
3464,105670,2958.24
3465,10019,4620.73
3466,14752,3878.77
3467,88527,4748.77
3468,89858,845.67
3469,29650,2725.32
3470,18065,4663.08
3471,17101,3138.86
3472,84517,4605.43
3473,42934,2867.9
3474,115493,1334.66
3475,34376,1579.39
3476,72355,5024.34
3477,112127,2284.12
3478,95226,835.43
3479,33869,4162.97
3480,92016,4401.18
3481,114226,2697.01
3482,61437,3932.12
3483,64094,907.12
3484,69545,89.81
3485,12960,2349.06
3486,55910,1095.73
3487,8972,1552.54
3488,29053,3608.92
3489,32381,699.71
3490,56006,1210.37
3491,7650,4645.15
3492,3981,3411.03
3493,114113,1971.06
3494,53981,2190.89
3495,97805,2629.53
3496,31551,3252.84
3497,98740,1306.92
3498,37075,2692.85
3499,44210,1378.49
3500,22770,1193.02
3501,13250,4423.48
3502,87810,1647.69
3503,33630,3323.47
3504,16458,3985.95
3505,76892,4921.96
3506,44653,1344.86
3507,62724,200.58
3508,94720,1217.5
3509,33248,570.31
3510,103967,3432.61
3511,47592,490.06
3512,108015,3539.27
3513,12933,2475.46
3514,75248,2724.56
3515,82275,2652.89
3516,65240,4292.01
3517,13272,2420.58
3518,103155,3525.43
3519,92751,4969.62
3520,98667,2879.57
3521,117566,4718.74
3522,32251,2073.53
3523,29763,4753.76
3524,1848,1941.52
3525,75810,1105.61
3526,86507,3359.16
3527,48806,2012.78
3528,76426,897.75
3529,78168,422.65
3530,112334,2482.67
3531,115434,3433.5
3532,101936,4255.29
3533,26920,129.08
3534,116509,4599.95
3535,60458,1327.94
3536,25597,1969.22
3537,18072,3143.67
3538,105583,2910.67
3539,89849,2755.28
3540,118684,4113.64
3541,65556,3363.97
3542,103951,3523.15
3543,84346,3041.22
3544,52364,1085.12
3545,88723,3385.55
3546,31032,2042.12
3547,11861,4171.75
3548,56009,749.27
3549,93776,1209.2
3550,104981,323.87
3551,78955,4784.52
3552,81,4959.83
3553,73466,3444.08
3554,44763,4260.01
3555,104025,1150.6
3556,67819,2393.54
3557,182,4321.54
3558,1828,3850.83
3559,19561,2198.46
3560,4801,3846.79
3561,26524,3806.56
3562,87788,917.05
3563,21462,536.98
3564,68656,2315.16
3565,8587,1768.59
3566,119457,4455.36
3567,108782,3349.42
3568,26297,1364.75
3569,90279,1145.15
3570,95730,984.71
3571,95194,1455.91
3572,80551,1877.31
3573,87486,4706.29
3574,118497,3567.3
3575,1478,867.96
3576,17672,81.63
3577,102025,2344.28
3578,41383,1164.86
3579,98323,4751.64
3580,96034,1684.96
3581,81011,2210.17
3582,44125,1620.66
3583,99871,1450.01
3584,111497,3286.0
3585,79465,507.87
3586,19969,2600.05
3587,92754,2887.44
3588,20241,290.59
3589,101094,2453.14
3590,47179,3880.43
3591,42193,4131.31
3592,43242,1477.19
3593,37715,3339.29
3594,31824,203.71
3595,32497,1554.86
3596,37073,4770.36
3597,57212,3795.29
3598,47651,4249.76
3599,112550,4723.43
3600,32515,764.12
3601,119197,113.74
3602,19853,2992.3
3603,85211,3003.65
3604,14435,1002.64
3605,75042,4820.81
3606,97408,974.04
3607,36467,616.77
3608,52801,2314.48
3609,106974,2051.16
3610,79736,3438.57
3611,18393,4162.75
3612,20109,1563.05
3613,119925,1867.89
3614,99613,4486.05
3615,3102,3041.13
3616,16138,1974.53
3617,92549,415.76
3618,231,4151.8
3619,69163,1833.79
3620,6048,544.95
3621,10941,2717.41
3622,89218,676.39
3623,58191,4095.42
3624,129,494.05
3625,82693,430.13
3626,20317,316.64
3627,11597,3482.27
3628,111334,2880.26
3629,83297,318.68
3630,116753,4677.99
3631,56071,490.05
3632,92435,280.83
3633,93343,1705.04
3634,86186,4558.0
3635,113692,2694.61
3636,88703,2421.09
3637,96708,4991.61
3638,84791,1820.74
3639,2686,2673.51
3640,80371,448.68
3641,62780,1302.19
3642,111443,281.72
3643,55610,4186.74
3644,26751,2751.18
3645,18736,2095.87
3646,17663,334.59
3647,54307,2688.76
3648,35302,3391.41
3649,83920,4949.75
3650,86883,2178.38
3651,94990,852.11
3652,79684,4155.04
3653,72459,3252.34
3654,63265,4645.35
3655,7539,4383.31
3656,81515,4068.79
3657,77212,4169.22
3658,52144,776.31
3659,12189,1978.42
3660,108896,2624.12
3661,19496,4551.27
3662,9992,3919.79
3663,26761,973.47
3664,75026,344.35
3665,117507,4121.01
3666,100209,2170.88
3667,113327,582.19
3668,40365,3454.26
3669,19823,416.99
3670,70159,3053.95
3671,16657,2281.68
3672,15157,3894.63
3673,620,3253.51
3674,1570,836.64
3675,33228,4053.21
3676,100449,4899.13
3677,9839,2191.79
3678,24799,1826.01
3679,15006,3255.48
3680,119029,1822.46
3681,56358,4892.2
3682,3582,3682.52
3683,41562,498.85
3684,39560,2134.15
3685,11060,3575.94
3686,46328,1784.04
3687,111965,2511.32
3688,68668,4475.41
3689,21934,3403.93
3690,97476,4447.31
3691,95578,205.01
3692,32964,3557.53
3693,88284,752.29
3694,35213,4816.66
3695,35623,493.75
3696,24994,1232.39
3697,50729,1578.02
3698,63530,1696.96
3699,44282,3536.52
3700,80928,1505.81
3701,116287,1603.16
3702,51598,353.81
3703,87740,4677.42
3704,69176,1239.04
3705,104433,3620.83
3706,44910,488.43
3707,42613,1485.45
3708,10631,2501.84
3709,119799,3308.91
3710,111962,1253.18
3711,64595,3919.71
3712,28814,3779.49
3713,54021,3972.21
3714,88476,568.57
3715,7935,3300.86
3716,82970,2160.1
3717,25475,3854.4
3718,105444,2390.37
3719,62725,4104.31
3720,33965,554.71
3721,108814,3446.03
3722,108458,3487.44
3723,29442,4031.79
3724,117328,4263.38
3725,87801,720.27
3726,8974,3214.32
3727,59830,1734.66
3728,64640,4969.94
3729,2794,3801.55
3730,45768,415.82
3731,31114,4339.03
3732,31192,1197.28
3733,107052,2082.53
3734,94207,2820.02
3735,27423,1087.63
3736,87709,655.93
3737,64332,1157.62
3738,41578,1989.05
3739,32900,698.01
3740,63086,529.31
3741,33520,1671.65
3742,43531,2048.99
3743,60315,4887.57
3744,1307,3025.81
3745,83829,197.29
3746,103641,3177.71
3747,4414,3712.3
3748,51404,2545.11
3749,84348,2406.93
3750,57342,1798.98
3751,61135,4635.99
3752,43242,3050.07
3753,11784,1573.49
3754,75131,3369.4
3755,93121,1612.34
3756,102647,3983.73
3757,48422,3606.45
3758,22399,3690.93
3759,116082,4143.14
3760,5642,154.95
3761,56552,1203.81
3762,106182,3345.43
3763,51967,2596.92
3764,34778,1059.87
3765,30000,2135.29
3766,28139,4679.88
3767,34227,1239.52
3768,95887,1543.82
3769,20861,735.57
3770,92588,132.76
3771,105285,2053.72
3772,56486,2613.77
3773,2546,4015.99
3774,36218,4326.59
3775,4140,2936.89
3776,21419,2393.48
3777,117865,1734.44
3778,105822,1991.03
3779,91425,4465.17
3780,90279,522.41
